id,name,lon,lat,name_addition
52215,CORDOBA,-77.35428,0.7865396,NARIÑO
52356,IPIALES,-77.38371,0.5690626,NARIÑO
52560,POTOSI,-77.40306,0.7452839,NARIÑO
97511,PACOA,-70.89558,0.1544109,VAUPÉS
86569,PUERTO CAICEDO,-76.41018,0.6735044,PUTUMAYO
86573,PUERTO LEGUIZAMO,-75.09929,0.05991867,PUTUMAYO
86568,PUERTO ASIS,-76.33407,0.4603393,PUTUMAYO
86865,VALLE DEL GUAMUEZ,-76.94841,0.3895349,PUTUMAYO
86757,SAN MIGUEL,-76.75991,0.3133111,PUTUMAYO
91460,MIRITI-PARANA,-71.17178,-0.7263807,AMAZONAS
97666,TARAIRA,-69.90412,-0.7621254,VAUPÉS
91669,PUERTO SANTANDER,-71.99919,-1.184454,AMAZONAS
91405,LA CHORRERA,-72.88918,-1.319163,AMAZONAS
91407,LA PEDRERA,-70.04247,-1.517751,AMAZONAS
91263,EL ENCANTO,-72.77999,-2.080181,AMAZONAS
91798,TARAPACA,-70.00795,-2.568367,AMAZONAS
91001,LETICIA,-70.04086,-3.574952,AMAZONAS
91540,PUERTO NARI�O,-70.444,-3.651906,AMAZONAS
70233,EL ROBLE,-75.1453,9.072785,SUCRE
44420,LA JAGUA DEL PILAR,-73.06688,10.43156,LA GUAJIRA
44035,ALBANIA,-72.53163,11.22652,LA GUAJIRA
47980,ZONA BANANERA,-74.17911,10.79541,MAGDALENA
47030,ALGARROBO,-74.11653,10.26334,MAGDALENA
47205,CONCORDIA,-74.77309,10.23283,MAGDALENA
47960,ZAPAYAN,-74.69322,10.11959,MAGDALENA
13062,ARROYOHONDO,-75.04677,10.19247,BOLÍVAR
47660,SABANAS DE SAN ANGEL,-74.27686,10.07341,MAGDALENA
47460,NUEVA GRANADA,-74.33052,9.728568,MAGDALENA
47720,SANTA BARBARA DE PINTO,-74.66025,9.512061,MAGDALENA
94663,MAPIRIPANA,-70.25031,2.786153,GUAINÍA
94888,MORICHAL,-69.7827,2.388972,GUAINÍA
91430,LA VICTORIA,-71.21305,-0.1200076,AMAZONAS
91536,PUERTO ARICA,-71.13787,-1.973933,AMAZONAS
91530,PUERTO ALEGRIA,-73.84491,-0.9719876,AMAZONAS
52254,EL PE�OL,-77.45915,1.512241,NARIÑO
52480,NARI�O,-77.35794,1.306637,NARIÑO
19785,SUCRE,-76.9621,2.035778,CAUCA
19845,VILLA RICA,-76.48742,3.173973,CAUCA
70820,TOLU,-75.54172,9.517339,SUCRE
70221,COVE�AS,-75.66947,9.377899,SUCRE
17380,LA DORADA,-74.73949,5.510079,CALDAS
17495,NORCASIA,-74.95473,5.533258,CALDAS
17662,SAMANA,-75.05789,5.577985,CALDAS
27425,MEDIO ATRATO,-76.69956,6.020778,CHOCÓ
27050,ATRATO,-76.6063,5.562507,CHOCÓ
27600,RIO QUITO,-76.81327,5.555817,CHOCÓ
27160,CERTEGUI,-76.58774,5.36275,CHOCÓ
27810,UNION PANAMERICANA,-76.65497,5.24758,CHOCÓ
27430,MEDIO BAUDO,-77.08776,5.138729,CHOCÓ
27580,RIO IRO,-76.45809,5.150819,CHOCÓ
27450,MEDIO SAN JUAN,-76.73575,4.93114,CHOCÓ
27086,BELEN DE BAJIRA,-76.80376,7.359935,NA
05480,MUTATA,-76.47255,7.327683,ANTIOQUIA
27150,CARMEN DEL DARIEN,-76.98973,7.016251,CHOCÓ
88001,SAN ANDRES,-81.71872,12.54735,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y"
88564,PROVIDENCIA,-81.37508,13.35034,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y"
